Wavenumber,Intensity,Class
1526.345,17.95501,0
1526.827,18.20087,0
1527.309,18.06076,0
1527.791,17.82373,0
1528.273,17.76194,0
1528.755,17.81434,0
1529.237,17.90256,0
1529.719,18.00397,0
1530.202,17.91767,0
1530.684,17.7388,0
1531.166,17.76185,0
1531.648,18.13019,0
1532.13,18.4301,0
1532.612,18.66616,0
1533.094,18.71838,0
1533.576,18.52436,0
1534.059,18.36923,0
1534.541,18.54512,0
1535.023,18.60499,0
1535.505,18.38256,0
1535.987,18.14618,0
1536.469,18.24926,0
1536.951,18.4752,0
1537.433,18.60299,0
1537.916,18.64657,0
1538.398,18.65923,0
1538.88,18.6297,0
1539.362,18.46043,0
1539.844,18.24573,0
1540.326,18.20812,0
1540.808,18.38673,0
1541.29,18.41978,0
1541.772,18.33057,0
1542.255,18.36801,0
1542.737,18.5572,0
1543.219,18.69563,0
1543.701,18.70572,0
1544.183,18.64545,0
1544.665,18.50363,0
1545.147,18.38678,0
1545.629,18.38036,0
1546.111,18.44172,0
1546.594,18.59795,0
1547.076,18.74236,0
1547.558,18.75075,0
1548.04,18.66123,0
1548.522,18.6085,0
1549.004,18.59329,0
1549.486,18.62138,0
1549.968,18.65068,0
1550.451,18.63585,0
1550.933,18.56555,0
1551.415,18.56068,0
1551.897,18.62887,0
1552.379,18.71459,0
1552.861,18.86548,0
1553.343,18.83441,0
1553.825,18.53571,0
1554.307,18.32813,0
1554.79,18.56278,0
1555.272,18.89217,0
1555.754,18.99175,0
1556.236,18.91601,0
1556.718,18.74154,0
1557.2,18.51119,0
1557.682,18.37842,0
1558.164,18.36204,0
1558.646,18.41168,0
1559.129,18.38431,0
1559.611,18.40491,0
1560.093,18.60705,0
1560.575,18.85855,0
1561.057,18.85592,0
1561.539,18.71777,0
1562.021,18.58344,0
1562.503,18.55195,0
1562.986,18.66548,0
1563.468,18.80318,0
1563.95,18.79998,0
1564.432,18.67613,0
1564.914,18.56874,0
1565.396,18.52317,0
1565.878,18.56113,0
1566.36,18.61519,0
1566.843,18.627,0
1567.325,18.73353,0
1567.807,18.93957,0
1568.289,19.09203,0
1568.771,19.12374,0
1569.253,19.10051,0
1569.735,19.08448,0
1570.217,19.05513,0
1570.699,18.91677,0
1571.182,18.81744,0
1571.664,18.83367,0
1572.146,18.89025,0
1572.628,18.95335,0
1573.11,19.04088,0
1573.592,19.0785,0
1574.074,18.9813,0
1574.556,19.00356,0
1575.038,19.19331,0
1575.521,19.32345,0
1576.003,19.33896,0
1576.485,19.36211,0
1576.967,19.48559,0
1577.449,19.61985,0
1577.931,19.73846,0
1578.413,19.82186,0
1578.895,19.80291,0
1579.378,19.78843,0
1579.86,19.96699,0
1580.342,20.30873,0
1580.824,20.54744,0
1581.306,20.6713,0
1581.788,20.60026,0
1582.27,20.32461,0
1582.752,20.11653,0
1583.234,20.19138,0
1583.717,20.19821,0
1584.199,20.08134,0
1584.681,19.89109,0
1585.163,19.59761,0
1585.645,19.34014,0
1586.127,19.33174,0
1586.609,19.48436,0
1587.091,19.55158,0
1587.573,19.55711,0
1588.056,19.54564,0
1588.538,19.53055,0
1589.02,19.43931,0
1589.502,19.1996,0
1589.984,19.00425,0
1590.466,18.95112,0
1590.948,18.97174,0
1591.43,19.07439,0
1591.913,19.17131,0
1592.395,19.11686,0
1592.877,18.92711,0
1593.359,18.87701,0
1593.841,18.93131,0
1594.323,18.93698,0
1594.805,18.76818,0
1595.287,18.70492,0
1595.77,18.78922,0
1596.252,18.87207,0
1596.734,18.79462,0
1597.216,18.7337,0
1597.698,18.89581,0
1598.18,19.12373,0
1598.662,19.26614,0
1599.144,19.31391,0
1599.626,19.16595,0
1600.109,18.87071,0
1600.591,18.65127,0
1601.073,18.6103,0
1601.555,18.54015,0
1602.037,18.42313,0
1602.519,18.34561,0
1603.001,18.38587,0
1603.483,18.47471,0
1603.965,18.59689,0
1604.448,18.71928,0
1604.93,18.84988,0
1605.412,18.93667,0
1605.894,18.79888,0
1606.376,18.47964,0
1606.858,18.28305,0
1607.34,18.23477,0
1607.822,18.30268,0
1608.305,18.49224,0
1608.787,18.61475,0
1609.269,18.45965,0
1609.751,18.30461,0
1610.233,18.23125,0
1610.715,18.23866,0
1611.197,18.38128,0
1611.679,18.56841,0
1612.161,18.67159,0
1612.644,18.68909,0
1613.126,18.69462,0
1613.608,18.689,0
1614.09,18.6739,0
1614.572,18.63949,0
1615.054,18.7158,0
1615.536,19.10869,0
1616.018,19.37589,0
1616.5,19.41023,0
1616.983,19.2588,0
1617.465,18.75922,0
1617.947,18.28187,0
1618.429,18.26626,0
1618.911,18.59539,0
1619.393,18.97131,0
1619.875,19.34277,0
1620.357,19.4929,0
1620.84,19.34276,0
1621.322,19.15685,0
1621.804,18.95526,0
1622.286,18.78837,0
1622.768,18.65049,0
1623.25,18.61254,0
1623.732,18.81612,0
1624.214,19.0707,0
1624.697,19.24923,0
1625.179,19.36959,0
1625.661,19.46715,0
1626.143,19.5541,0
1626.625,19.68257,0
1627.107,19.89906,0
1627.589,19.80245,0
1628.071,19.39198,0
1628.553,19.14023,0
1629.036,19.30999,0
1629.518,19.5214,0
1630.0,19.68606,0
1630.482,19.73689,0
1630.964,19.56424,0
1631.446,19.32667,0
1631.928,19.28662,0
1632.41,19.35835,0
1632.892,19.41743,0
1633.375,19.45829,0
1633.857,19.50012,0
1634.339,19.53433,0
1634.821,19.51521,0
1635.303,19.32814,0
1635.785,19.30368,0
1636.267,19.50987,0
1636.749,19.64565,0
1637.232,19.44474,0
1637.714,19.17495,0
1638.196,18.96708,0
1638.678,18.87205,0
1639.16,19.01612,0
1639.642,19.2938,0
1640.124,19.32438,0
1640.606,19.16714,0
1641.089,18.98681,0
1641.571,18.76525,0
1642.053,18.74803,0
1642.535,18.93609,0
1643.017,19.0705,0
1643.499,18.98561,0
1643.981,18.82314,0
1644.463,18.58102,0
1644.945,18.37919,0
1645.427,18.36074,0
1645.91,18.4146,0
1646.392,18.40478,0
1646.874,18.35648,0
1647.356,18.33622,0
1647.838,18.33941,0
1648.32,18.32669,0
1648.802,18.28813,0
1649.284,18.16784,0
1649.767,17.83822,0
1650.249,17.66632,0
1650.731,17.69473,0
1651.213,17.74308,0
1651.695,17.64383,0
1652.177,17.5544,0
1652.659,17.6012,0
1653.141,17.6578,0
1653.624,17.52259,0
1654.106,17.32431,0
1654.588,17.33606,0
1655.07,17.51992,0
1655.552,17.69112,0
1656.034,17.84925,0
1656.516,17.80979,0
1656.998,17.5722,0
1657.48,17.3856,0
1657.963,17.4666,0
1658.445,17.47059,0
1658.927,17.32423,0
1659.409,17.16892,0
1659.891,17.13584,0
1660.373,17.16654,0
1660.855,17.28184,0
1661.337,17.37978,0
1661.819,17.25178,0
1662.302,16.99524,0
1662.784,16.9161,0
1663.266,17.00845,0
1663.748,17.03365,0
1664.23,16.95121,0
1664.712,16.93998,0
1665.194,17.02189,0
1665.676,17.09842,0
1666.159,17.0903,0
1666.641,17.09295,0
1667.123,17.14403,0
1667.605,17.18446,0
1668.087,17.13141,0
1668.569,17.04265,0
1669.051,16.97046,0
1669.533,16.91733,0
1670.016,16.87015,0
1670.498,16.84127,0
1670.98,16.89596,0
1671.462,17.03395,0
1671.944,17.18369,0
1672.426,17.37586,0
1672.908,17.37021,0
1673.39,17.11526,0
1673.872,16.8662,0
1674.354,16.76053,0
1674.837,16.793,0
1675.319,16.99738,0
1675.801,17.21834,0
1676.283,17.21446,0
1676.765,17.13488,0
1677.247,17.1974,0
1677.729,17.33436,0
1678.211,17.29744,0
1678.694,17.12722,0
1679.176,17.05962,0
1679.658,17.1149,0
1680.14,17.16163,0
1680.622,17.18623,0
1681.104,17.15136,0
1681.586,17.04858,0
1682.068,16.9101,0
1682.551,16.64267,0
1683.033,16.52062,0
1683.515,16.68667,0
1683.997,16.94016,0
1684.479,17.02572,0
1684.961,17.02118,0
1685.443,17.02523,0
1685.925,17.02779,0
1686.407,16.98043,0
1686.89,16.88607,0
1687.372,16.73124,0
1687.854,16.52154,0
1688.336,16.44099,0
1688.818,16.57914,0
1689.3,16.61833,0
1689.782,16.50088,0
1690.264,16.37002,0
1690.746,16.29228,0
1691.229,16.30326,0
1691.711,16.41933,0
1692.193,16.59214,0
1692.675,16.86157,0
1693.157,17.06885,0
1693.639,16.8509,0
1694.121,16.43519,0
1694.603,16.56839,0
1695.086,17.1119,0
1695.568,17.26917,0
1696.05,16.99544,0
1696.532,16.80777,0
1697.014,16.83927,0
1697.496,16.79299,0
1697.978,16.62328,0
1698.46,16.46596,0
1698.943,16.40652,0
1699.425,16.41499,0
1699.907,16.51366,0
1700.389,16.58093,0
1700.871,16.33669,0
1701.353,16.0896,0
1701.835,16.32064,0
1702.317,16.77173,0
1702.799,16.88937,0
1703.281,16.73606,0
1703.764,16.49924,0
1704.246,16.22083,0
1704.728,16.12043,0
1705.21,16.23817,0
1705.692,16.36924,0
1706.174,16.49411,0
1706.656,16.59397,0
1707.138,16.70068,0
1707.621,16.6918,0
1708.103,16.51278,0
1708.585,16.322,0
1709.067,16.30056,0
1709.549,16.32565,0
1710.031,16.26459,0
1710.513,16.18836,0
1710.995,16.22513,0
1711.478,16.32542,0
1711.96,16.33507,0
1712.442,16.27781,0
1712.924,16.3095,0
1713.406,16.45943,0
1713.888,16.43517,0
1714.37,16.23639,0
1714.852,16.14901,0
1715.334,16.49523,0
1715.817,16.65247,0
1716.299,16.5202,0
1716.781,16.35105,0
1717.263,16.34647,0
1717.745,16.38744,0
1718.227,16.3956,0
1718.709,16.40985,0
1719.191,16.52647,0
1719.673,16.6432,0
1720.156,16.50066,0
1720.638,16.2173,0
1721.12,16.08976,0
1721.602,16.12252,0
1722.084,16.21088,0
1722.566,16.34218,0
1723.048,16.47168,0
1723.53,16.61757,0
1724.013,16.68023,0
1724.495,16.65478,0
1724.977,16.57884,0
1725.459,16.36821,0
1725.941,16.28602,0
1726.423,16.50215,0
1726.905,16.68081,0
1727.387,16.45185,0
1727.87,16.14821,0
1728.352,16.23289,0
1728.834,16.47441,0
1729.316,16.57339,0
1729.798,16.55515,0
1730.28,16.53004,0
1730.762,16.49688,0
1731.244,16.44517,0
1731.726,16.35807,0
1732.208,16.36786,0
1732.691,16.46294,0
1733.173,16.52191,0
1733.655,16.48062,0
1734.137,16.41917,0
1734.619,16.33759,0
1735.101,16.2999,0
1735.583,16.38343,0
1736.065,16.44179,0
1736.548,16.28936,0
1737.03,16.15738,0
1737.512,16.21395,0
1737.994,16.35585,0
1738.476,16.39734,0
1738.958,16.37914,0
1739.44,16.34646,0
1739.922,16.31194,0
1740.405,16.37609,0
1740.887,16.49041,0
1741.369,16.48992,0
1741.851,16.29749,0
1742.333,16.22663,0
1742.815,16.28337,0
1743.297,16.36931,0
1743.779,16.48457,0
1744.261,16.4849,0
1744.744,16.23095,0
1745.226,16.05217,0
1745.708,16.06188,0
1746.19,16.18418,0
1746.672,16.50021,0
1747.154,16.70249,0
1747.636,16.57207,0
1748.118,16.2747,0
1748.6,16.04539,0
1749.083,15.92151,0
1749.565,16.01494,0
1750.047,16.26863,0
1750.529,16.45691,0
1751.011,16.57918,0
1751.493,16.63968,0
1751.975,16.63626,0
1752.457,16.5562,0
1752.94,16.38828,0
1753.422,16.27231,0
1753.904,16.23279,0
1754.386,16.25259,0
1754.868,16.41166,0
1755.35,16.47776,0
1755.832,16.3803,0
1756.314,16.27437,0
1756.797,16.38718,0
1757.279,16.4627,0
1757.761,16.25007,0
1758.243,16.01741,0
1758.725,16.1822,0
1759.207,16.53447,0
1759.689,16.79736,0
1760.171,16.92956,0
1760.653,16.87716,0
1761.135,16.67269,0
1761.618,16.57616,0
1762.1,16.5731,0
1762.582,16.47701,0
1763.064,16.20183,0
1763.546,16.09592,0
1764.028,16.17138,0
1764.51,16.252,0
1764.992,16.17047,0
1765.475,16.23367,0
1765.957,16.53496,0
1766.439,16.7449,0
1766.921,16.47215,0
1767.403,16.20585,0
1767.885,16.37879,0
1768.367,16.58389,0
1768.849,16.46767,0
1769.332,16.23957,0
1769.814,16.28407,0
1770.296,16.44426,0
1770.778,16.48344,0
1771.26,16.41846,0
1771.742,16.33181,0
1772.224,16.25941,0
1772.706,16.34378,0
1773.188,16.65542,0
1773.671,16.60897,0
1774.153,16.24866,0
1774.635,16.02801,0
1775.117,16.14357,0
1775.599,16.24161,0
1776.081,16.26519,0
1776.563,16.28376,0
1777.045,16.32458,0
1777.527,16.35924,0
1778.01,16.34941,0
1778.492,16.34972,0
1778.974,16.37312,0
1779.456,16.43544,0
1779.938,16.64011,0
1780.42,16.81049,0
1780.902,16.77946,0
1781.384,16.6256,0
1781.867,16.46994,0
1782.349,16.33497,0
1782.831,16.27684,0
1783.313,16.28481,0
1783.795,16.23518,0
1784.277,16.15825,0
1784.759,16.29659,0
1785.241,16.65632,0
1785.724,16.7888,0
1786.206,16.6115,0
1786.688,16.45683,0
1787.17,16.36109,0
1787.652,16.32438,0
1788.134,16.40956,0
1788.616,16.43736,0
1789.098,16.36245,0
1789.58,16.33603,0
1790.063,16.55924,0
1790.545,16.77995,0
1791.027,16.8969,0
1791.509,16.91416,0
1791.991,16.75562,0
1792.473,16.56222,0
1792.955,16.55312,0
1793.437,16.60193,0
1793.919,16.50854,0
1794.402,16.32711,0
1794.884,16.27679,0
1795.366,16.30997,0
1795.848,16.2946,0
1796.33,16.21529,0
1796.812,16.3185,0
1797.294,16.55376,0
1797.776,16.70453,0
1798.259,16.69274,0
1798.741,16.56548,0
1799.223,16.31989,0
1799.705,16.18472,0
1800.187,16.27538,0
1800.669,16.37739,0
1801.151,16.40542,0
1801.633,16.51249,0
1802.115,16.81156,0
1802.598,17.01838,0
1803.08,16.77317,0
1803.562,16.46218,0
1804.044,16.22499,0
1804.526,16.12239,0
1805.008,16.384,0
1805.49,16.70268,0
1805.972,16.76398,0
1806.454,16.65068,0
1806.937,16.40567,0
1807.419,16.16053,0
1807.901,16.23821,0
1808.383,16.56924,0
1808.865,16.71352,0
1809.347,16.69722,0
1809.829,16.69245,0
1810.311,16.71636,0
1810.794,16.79959,0
1811.276,16.98127,0
1811.758,16.90944,0
1812.24,16.58813,0
1812.722,16.46237,0
1813.204,17.07934,0
1813.686,17.30939,0
1814.168,17.02781,0
1814.651,16.73058,0
1815.133,16.78008,0
1815.615,16.85688,0
1816.097,16.85679,0
1816.579,16.81987,0
1817.061,16.73687,0
1817.543,16.67745,0
1818.025,16.80725,0
1818.507,16.88414,0
1818.99,16.65429,0
1819.472,16.33269,0
1819.954,16.41994,0
1820.436,16.67238,0
1820.918,16.75692,0
1821.4,16.71326,0
1821.882,16.70914,0
1822.364,16.73581,0
1822.846,16.80411,0
1823.329,16.89893,0
1823.811,16.76211,0
1824.293,16.45006,0
1824.775,16.41437,0
1825.257,16.73096,0
1825.739,16.88231,0
1826.221,16.78293,0
1826.703,16.78906,0
1827.186,16.9572,0
1827.668,16.99032,0
1828.15,16.56459,0
1828.632,16.26958,0
1829.114,16.18036,0
1829.596,16.18904,0
1830.078,16.21303,0
1830.56,16.33619,0
1831.042,16.62679,0
1831.525,16.87387,0
1832.007,16.77426,0
1832.489,16.6743,0
1832.971,17.06812,0
1833.453,17.4289,0
1833.935,17.19242,0
1834.417,16.71227,0
1834.899,16.63647,0
1835.381,16.7874,0
1835.864,16.92633,0
1836.346,17.02921,0
1836.828,16.98931,0
1837.31,16.85936,0
1837.792,16.72499,0
1838.274,16.60623,0
1838.756,16.69024,0
1839.238,16.91494,0
1839.721,17.02219,0
1840.203,16.9481,0
1840.685,16.86725,0
1841.167,16.78946,0
1841.649,16.72967,0
1842.131,16.69061,0
1842.613,16.68023,0
1843.095,16.69215,0
1843.578,16.77859,0
1844.06,16.9562,0
1844.542,17.07544,0
1845.024,17.00041,0
1845.506,16.88591,0
1845.988,16.75622,0
1846.47,16.65115,0
1846.952,16.57211,0
1847.434,16.58838,0
1847.917,16.79431,0
1848.399,16.98604,0
1848.881,16.93098,0
1849.363,16.83262,0
1849.845,17.03282,0
1850.327,17.20059,0
1850.809,16.9117,0
1851.291,16.45223,0
1851.773,16.50535,0
1852.256,16.80446,0
1852.738,16.96126,0
1853.22,16.99637,0
1853.702,17.05321,0
1854.184,17.10582,0
1854.666,17.06266,0
1855.148,16.93891,0
1855.63,17.02847,0
1856.113,17.26562,0
1856.595,17.34311,0
1857.077,17.21022,0
1857.559,17.10977,0
1858.041,17.06106,0
1858.523,16.99961,0
1859.005,16.91795,0
1859.487,16.88191,0
1859.969,16.93985,0
1860.452,16.92802,0
1860.934,16.82641,0
1861.416,16.82114,0
1861.898,17.28569,0
1862.38,17.34494,0
1862.862,16.79889,0
1863.344,16.34092,0
1863.826,16.55609,0
1864.308,16.85624,0
1864.791,17.04536,0
1865.273,17.13937,0
1865.755,17.11329,0
1866.237,17.04604,0
1866.719,17.0035,0
1867.201,16.96705,0
1867.683,16.93122,0
1868.165,16.88252,0
1868.648,16.77954,0
1869.13,16.6662,0
1869.612,16.56172,0
1870.094,16.50402,0
1870.576,16.60609,0
1871.058,16.79053,0
1871.54,16.97875,0
1872.022,17.13298,0
1872.505,17.16479,0
1872.987,17.09965,0
1873.469,16.9716,0
1873.951,16.815,0
1874.433,16.74626,0
1874.915,16.76288,0
1875.397,16.83384,0
1875.879,16.94601,0
1876.361,17.05178,0
1876.844,17.15911,0
1877.326,17.15087,0
1877.808,17.04519,0
1878.29,16.97973,0
1878.772,17.05975,0
1879.254,17.0096,0
1879.736,16.8246,0
1880.218,16.67996,0
1880.7,16.64243,0
1881.183,16.62929,0
1881.665,16.59902,0
1882.147,16.71178,0
1882.629,17.06103,0
1883.111,17.32427,0
1883.593,17.24258,0
1884.075,17.10422,0
1884.557,16.942,0
1885.04,16.86696,0
1885.522,17.14523,0
1886.004,17.26884,0
1886.486,17.00855,0
1886.968,16.71932,0
1887.45,16.80543,0
1887.932,16.96083,0
1888.414,16.98322,0
1888.896,16.94052,0
1889.379,16.8216,0
1889.861,16.73537,0
1890.343,16.91122,0
1890.825,17.12201,0
1891.307,17.1399,0
1891.789,17.02739,0
1892.271,16.85773,0
1892.753,16.70308,0
1893.235,16.67826,0
1893.718,16.72855,0
1894.2,16.69291,0
1894.682,16.59423,0
1895.164,16.39258,0
1895.646,16.18137,0
1896.128,16.42968,0
1896.61,16.94686,0
1897.092,17.15899,0
1897.575,17.02281,0
1898.057,16.75254,0
1898.539,16.39414,0
1899.021,16.48028,0
1899.503,16.92299,0
1899.985,16.92841,0
1900.467,16.33055,0
1900.949,16.04105,0
1901.432,16.0633,0
1901.914,16.23329,0
1902.396,16.61233,0
1902.878,16.81095,0
1903.36,16.83826,0
1903.842,16.8767,0
1904.324,17.02161,0
1904.806,17.05364,0
1905.288,16.95066,0
1905.771,16.76517,0
1906.253,16.48315,0
1906.735,16.33387,0
1907.217,16.45909,0
1907.699,16.5897,0
1908.181,16.67768,0
1908.663,16.715,0
1909.145,16.60695,0
1909.627,16.62287,0
1910.11,16.85348,0
1910.592,17.0068,0
1911.074,16.67087,0
1911.556,16.46214,0
1912.038,16.65681,0
1912.52,16.87638,0
1913.002,16.87916,0
1913.484,16.7383,0
1913.967,16.30259,0
1914.449,16.03035,0
1914.931,16.27242,0
1915.413,16.6368,0
1915.895,16.63563,0
1916.377,16.53366,0
1916.859,16.49857,0
1917.341,16.54596,0
1917.823,16.86914,0
1918.306,17.10556,0
1918.788,16.80919,0
1919.27,16.35676,0
1919.752,16.33102,0
1920.234,16.52888,0
1920.716,16.79738,0
1921.198,16.98615,0
1921.68,16.78144,0
1922.162,16.39571,0
1922.645,16.30193,0
1923.127,16.41068,0
1923.609,16.50536,0
1924.091,16.5934,0
1924.573,16.81215,0
1925.055,17.02776,0
1925.537,16.87741,0
1926.019,16.46165,0
1926.502,16.35643,0
1926.984,16.46929,0
1927.466,16.62286,0
1927.948,16.77113,0
1928.43,16.7543,0
1928.912,16.61462,0
1929.394,16.47514,0
1929.876,16.38377,0
1930.359,16.56215,0
1930.841,16.98752,0
1931.323,17.02706,0
1931.805,16.71398,0
1932.287,16.46831,0
1932.769,16.34498,0
1933.251,16.3976,0
1933.733,16.58242,0
1934.215,16.64338,0
1934.698,16.4292,0
1935.18,16.33327,0
1935.662,16.34931,0
1936.144,16.45115,0
1936.626,16.66684,0
1937.108,16.66376,0
1937.59,16.40702,0
1938.072,16.2633,0
1938.554,16.31434,0
1939.037,16.34847,0
1939.519,16.30927,0
1940.001,16.24716,0
1940.483,16.1679,0
1940.965,16.07103,0
1941.447,15.87546,0
1941.929,15.84133,0
1942.411,15.98957,0
1942.894,16.16054,0
1943.376,16.31932,0
1943.858,16.36678,0
1944.34,16.29295,0
1944.822,16.14964,0
1945.304,15.90676,0
1945.786,15.79248,0
1946.268,15.94417,0
1946.75,16.07655,0
1947.233,16.10685,0
1947.715,16.09343,0
1948.197,16.00796,0
1948.679,16.02708,0
1949.161,16.21464,0
1949.643,16.35254,0
1950.125,16.16894,0
1950.607,16.02756,0
1951.089,16.03266,0
1951.572,16.09874,0
1952.054,16.20232,0
1952.536,16.27401,0
1953.018,16.23878,0
1953.5,16.27346,0
1953.982,16.5608,0
1954.464,16.77542,0
1954.946,16.49444,0
1955.429,16.22701,0
1955.911,16.18931,0
1956.393,16.24093,0
1956.875,16.25647,0
1957.357,16.2688,0
1957.839,16.30035,0
1958.321,16.32174,0
1958.803,16.34612,0
1959.286,16.27267,0
1959.768,15.94645,0
1960.25,15.67802,0
1960.732,15.8027,0
1961.214,16.07933,0
1961.696,16.36437,0
1962.178,16.5651,0
1962.66,16.59816,0
1963.142,16.54269,0
1963.625,16.47757,0
1964.107,16.40801,0
1964.589,16.34387,0
1965.071,16.26534,0
1965.553,16.11307,0
1966.035,15.95956,0
1966.517,15.86509,0
1966.999,15.80123,0
1967.481,15.70015,0
1967.964,15.63528,0
1968.446,15.73388,0
1968.928,15.8851,0
1969.41,16.01606,0
1969.892,16.10034,0
1970.374,16.04067,0
1970.856,15.96694,0
1971.338,16.01947,0
1971.821,16.13903,0
1972.303,16.23156,0
1972.785,16.3038,0
1973.267,16.39328,0
1973.749,16.42995,0
1974.231,16.18168,0
1974.713,15.86747,0
1975.195,15.73517,0
1975.677,15.76693,0
1976.16,16.12157,0
1976.642,16.49593,0
1977.124,16.27713,0
1977.606,15.85937,0
1978.088,15.83672,0
1978.57,16.02468,0
1979.052,16.03082,0
1979.534,15.95198,0
1980.016,15.9128,0
1980.499,15.9079,0
1980.981,15.99358,0
1981.463,16.03444,0
1981.945,15.75611,0
1982.427,15.40084,0
1982.909,15.55799,0
1983.391,15.91688,0
1983.873,16.01098,0
1984.356,15.93461,0
1984.838,15.8293,0
1985.32,15.73937,0
1985.802,15.741,0
1986.284,15.84009,0
1986.766,16.07779,0
1987.248,16.34833,0
1987.73,16.33741,0
1988.213,16.15355,0
1988.695,15.90838,0
1989.177,15.68764,0
1989.659,15.77693,0
1990.141,15.98463,0
1990.623,15.98537,0
1991.105,15.90312,0
1991.587,16.00971,0
1992.069,16.19131,0
1992.552,16.25204,0
1993.034,16.24192,0
1993.516,16.30508,0
1993.998,16.35633,0
1994.48,16.08665,0
1994.962,15.75127,0
1995.444,15.75376,0
1995.926,15.94514,0
1996.408,15.87825,0
1996.891,15.73187,0
1997.373,15.7643,0
1997.855,15.90154,0
1998.337,16.01439,0
1998.819,16.07268,0
1999.301,15.98837,0
1999.783,15.84185,0
2000.265,15.71455,0
2000.748,15.65152,0
2001.23,15.86648,0
2001.712,16.08747,0
2002.194,15.84246,0
2002.676,15.40219,0
2003.158,15.42243,0
2003.64,15.66974,0
2004.122,15.87976,0
2004.604,16.01303,0
2005.087,15.92068,0
2005.569,15.76374,0
2006.051,15.73075,0
2006.533,15.78126,0
2007.015,15.88115,0
2007.497,15.9916,0
2007.979,16.12595,0
2008.461,16.1637,0
2008.943,15.84239,0
2009.426,15.4262,0
2009.908,15.41285,0
2010.39,15.52985,0
2010.872,15.46398,0
2011.354,15.33632,0
2011.836,15.38946,0
2012.318,15.51273,0
2012.8,15.61472,0
2013.283,15.67912,0
2013.765,15.63613,0
2014.247,15.59055,0
2014.729,15.6976,0
2015.211,15.79354,0
2015.693,15.57981,0
2016.175,15.36467,0
2016.657,15.6461,0
2017.14,15.9591,0
2017.622,15.8998,0
2018.104,15.68971,0
2018.586,15.61202,0
2019.068,15.55213,0
2019.55,15.40308,0
2020.032,15.29557,0
2020.514,15.52396,0
2020.996,15.73001,0
2021.479,15.69623,0
2021.961,15.52789,0
2022.443,15.15443,0
2022.925,14.94543,0
2023.407,15.25596,0
2023.889,15.65038,0
2024.371,15.88407,0
2024.853,15.96089,0
2025.335,15.75916,0
2025.818,15.56832,0
2026.3,15.50614,0
2026.782,15.542,0
2027.264,15.8172,0
2027.746,15.88566,0
2028.228,15.53434,0
2028.71,15.17582,0
2029.192,15.25672,0
2029.675,15.37811,0
2030.157,15.40826,0
2030.639,15.38441,0
2031.121,15.25805,0
2031.603,15.23561,0
2032.085,15.45656,0
2032.567,15.61066,0
2033.049,15.54629,0
2033.531,15.46625,0
2034.014,15.49157,0
2034.496,15.57427,0
2034.978,15.72398,0
2035.46,15.75753,0
2035.942,15.38499,0
2036.424,15.15608,0
2036.906,15.15184,0
2037.388,15.24253,0
2037.87,15.4726,0
2038.353,15.49851,0
2038.835,15.26285,0
2039.317,15.11834,0
2039.799,15.19768,0
2040.281,15.42376,0
2040.763,15.82026,0
2041.245,16.00423,0
2041.727,15.89604,0
2042.21,15.66821,0
2042.692,15.26933,0
2043.174,15.24554,0
2043.656,15.60461,0
2044.138,15.87668,0
2044.62,15.81993,0
2045.102,15.69865,0
2045.584,15.52175,0
2046.067,15.37385,0
2046.549,15.28169,0
2047.031,15.26704,0
2047.513,15.32416,0
2047.995,15.4127,0
2048.477,15.51346,0
2048.959,15.46063,0
2049.441,15.25099,0
2049.923,15.07674,0
2050.406,14.97421,0
2050.888,15.08488,0
2051.37,15.41808,0
2051.852,15.66697,0
2052.334,15.81048,0
2052.816,15.73396,0
2053.298,15.46311,0
2053.78,15.352,0
2054.262,15.34935,0
2054.745,15.32399,0
2055.227,15.25672,0
2055.709,15.10005,0
2056.191,14.9286,0
2056.673,15.06871,0
2057.155,15.36563,0
2057.637,15.46846,0
2058.119,15.41063,0
2058.602,15.26894,0
2059.084,15.12575,0
2059.566,15.1001,0
2060.048,15.16742,0
2060.53,15.34651,0
2061.012,15.52482,0
2061.494,15.54522,0
2061.976,15.46058,0
2062.458,15.20604,0
2062.941,14.99959,0
2063.423,15.27576,0
2063.905,15.61821,0
2064.387,15.66982,0
2064.869,15.55436,0
2065.351,15.34058,0
2065.833,15.16151,0
2066.315,15.09668,0
2066.798,15.09635,0
2067.28,15.14608,0
2067.762,15.16231,0
2068.244,15.08638,0
2068.726,15.05749,0
2069.208,15.24183,0
2069.69,15.47268,0
2070.172,15.74401,0
2070.655,15.79776,0
2071.136,15.37352,0
2071.619,15.08378,0
2072.101,15.36016,0
2072.583,15.53311,0
2073.065,15.43091,0
2073.547,15.26036,0
2074.029,14.98845,0
2074.511,15.07043,0
2074.993,15.55173,0
2075.476,15.88683,0
2075.958,15.61857,0
2076.44,15.49398,0
2076.922,15.54304,0
2077.404,15.55138,0
2077.886,15.44791,0
2078.368,15.29245,0
2078.85,15.09554,0
2079.333,15.0473,0
2079.815,15.16615,0
2080.297,15.28281,0
2080.779,15.37392,0
2081.261,15.43524,0
2081.743,15.46546,0
2082.225,15.4453,0
2082.707,15.37772,0
2083.189,15.38487,0
2083.672,15.45435,0
2084.154,15.60966,0
2084.636,15.78443,0
2085.118,15.6246,0
2085.6,15.28293,0
2086.082,15.10715,0
2086.564,15.09328,0
2087.046,15.15425,0
2087.529,15.26172,0
2088.011,15.3646,0
